21748;Flight Support Sweden;\N;NULL;FSU;NULL;Sweden;N
21749;Flight Trac;\N;NULL;CCK;CABLE CHECK;United States;N
21750;Flight Training Europe;\N;NULL;AYR;CYGNET;Spain;N
21751;Flight West Airlines;\N;NULL;FWQ;NULL;Australia;N
21752;Flight-Ops International;\N;NULL;KLO;KLONDIKE;Canada;N
21753;Flightcraft;\N;NULL;CSK;CASCADE;United States;N
21754;Flightexec;\N;NULL;FEX;FLIGHTEXEC;Canada;N
21755;Flightline;\N;B5;FLT;FLIGHTLINE;United Kingdom;Y
21756;Flightpass Limited;\N;NULL;FPS;FLIGHTPASS;United Kingdom;N
21757;Flightstar Corporation;\N;NULL;FSR;FLIGHTSTAR;United States;N
21758;Flightworks;\N;NULL;KDZ;KUDZU;United States;N
21759;Flint Aviation Services;\N;NULL;FAZ;FLINT AIR;United States;N
21760;Florida Air;\N;NULL;OJY;OHJAY;United States;N
21761;Florida Coastal Airlines;\N;PA;FCL;FLORIDA COASTAL;United States;N
21762;Florida Department of Agriculture;\N;NULL;FFS;FORESTRY;United States;N
21763;Florida Jet Service;\N;NULL;FJS;FLORIDAJET;United States;N
21764;Florida West International Airways;\N;RF;FWL;FLO WEST;United States;Y
21765;Flugdienst Fehlhaber;\N;NULL;FFG;WITCHCRAFT;Germany;N
21766;Flugschule Basel;\N;NULL;FLU;YELLOW FLYER;Switzerland;N
21767;Flugschule Eichenberger;\N;NULL;EZB;EICHENBURGER;Switzerland;N
21768;Flugwerkzeuge Aviation Software;\N;NULL;FWZ;NULL;Austria;N
21769;Fly Air;\N;F2;FLM;FLY WORLD;Turkey;N
21770;Fly CI Limited;\N;NULL;FCT;DEALER;United Kingdom;N
21771;Fly Europa Limited;\N;NULL;FEE;FLY EURO;United Kingdom;N
21772;Fly Excellent;\N;NULL;FXL;FLY EXCELLENT;Sweden;N
21773;Fly International Airways;\N;NULL;NVJ;NOUVINTER;Tunisia;N
21774;Fly Line;\N;NULL;FIL;FLYLINE;Spain;N
21775;Fly Me Sweden;\N;SH;FLY;FLYBIRD;Sweden;N
21776;Fly Wex;\N;NULL;IAD;FLYWEX;Italy;N
21777;AirAsia X;FlyAsianXpress;D7;XAX;XANADU;Malaysia;Y
21778;FlyLal;\N;TE;LIL;LITHUANIA AIR;Lithuania;Y
21779;FlyNordic;\N;LF;NDC;NORDIC;Sweden;Y
21780;Flybaboo;\N;F7;BBO;BABOO;Switzerland;Y
21781;Flybe;\N;BE;BEE;JERSEY;United Kingdom;Y
21782;Flycolumbia;\N;NULL;FCE;FLYCOLUMBIA;Spain;N
21783;Flycom;\N;NULL;FLO;FLYCOM;Slovenia;N
21784;Flygaktiebolaget Gota Vingar;\N;NULL;GVG;BLUECRAFT;Sweden;N
21785;Flyglobespan;\N;B4;GSM;GLOBESPAN;United Kingdom;Y
21786;Flygprestanda;\N;NULL;FPA;NULL;Sweden;N
21787;Flygtransporter I Nykoping;\N;NULL;ETS;EXTRANS;Sweden;N
21788;Flyguppdraget Backamo;\N;NULL;INU;INSTRUCTOR;Sweden;N
21789;Flyhy Cargo Airlines;\N;NULL;FYH;FLY HIGH;Thailand;Y
21790;Flying Carpet Company;\N;NULL;FCR;FLYING CARPET;Lebanon;N
21791;Flying Service;\N;NULL;FYG;FLYING GROUP;Belgium;N
21792;Flying-Research Aerogeophysical Center;\N;NULL;FGP;FLYING CENTER;Russia;N
21793;Flylink Express;\N;NULL;FLK;FLYLINK;Spain;N
21794;Flyteam Aviation;\N;NULL;FTM;FLYTEAM;United Kingdom;N
21795;Focus Air;\N;NULL;FKS;FOCUS;United States;N
21796;Fokker;\N;NULL;FOP;NULL;Netherlands;N
21797;Fonnafly;\N;NULL;NOF;FONNA;Norway;N
21798;Ford Motor Company;\N;NULL;FOB;FORDAIR;United Kingdom;N
21799;Formosa Airlines;\N;VY;FOS;NULL;Taiwan;Y
21800;Formula One Management;\N;NULL;FOR;FORMULA;United Kingdom;N
21801;Forth and Clyde Helicopter Services;\N;NULL;FHS;HELISCOT;United Kingdom;N
21802;Fortunair Canada;\N;NULL;FXC;AIR FUTURE;Canada;N
21803;Forward Air International Airlines;\N;BN;NULL;NULL;United States;N
21804;Foster Aviation;\N;NULL;FSA;FOSTER-AIR;United States;N
21805;Foster Yeoman;\N;NULL;JFY;YEOMAN;United Kingdom;N
21806;Fotografia F3;\N;NULL;FTE;FOTOGRAFIA;Spain;N
21807;Four Island Air;\N;NULL;FIA;ISLANDAIR;Antigua and Barbuda;N
21808;Four Star Aviation / Four Star Cargo;\N;HK;FSC;FOUR STAR;United States;N
21809;Four Winds Aviation;\N;NULL;WDS;WINDS;United States;N
21810;Foxair;\N;NULL;FXR;WILDFOX;Italy;N
21811;France Douanes;\N;NULL;FDO;FRENCH CUSTOM;France;N
21812;Free Bird Airlines;\N;NULL;FHY;FREE BIRD;Turkey;N
21813;Freedom Air;\N;NULL;FOM;FREE AIR;New Zealand;N
21814;Freedom Air;\N;FP;FRE;FREEDOM;United States;Y
21815;Freedom Air Services;\N;NULL;FFF;INTER FREEDOM;Nigeria;N
21816;Freedom Airlines;\N;NULL;FRL;FREEDOM AIR;United States;Y
21817;Freedom Airways;\N;NULL;FAS;FREEDOM AIRWAYS;Cyprus;N
21818;Freeway Air;\N;NULL;FWC;FREEWAY;Netherlands;N
21819;Freight Runners Express;\N;NULL;FRG;FREIGHT RUNNERS;United States;N
21820;Force Aerienne Francaise;\N;NULL;FAF;FRENCH AIR FORCE;France;N
21821;Aviation Legere De L'Armee De Terre;\N;NULL;FMY;FRENCH ARMY;France;N
21822;France Marine Nationale;\N;NULL;FNY;FRENCH NAVY;France;N
21823;Fresh Air;\N;NULL;FRR;FRESH AIR;Nigeria;N
21824;Freshaer;\N;NULL;FAE;WILDGOOSE;United Kingdom;N
21825;Friendship Air Alaska;\N;NULL;FAL;FRIENDSHIP;United States;N
21826;Friendship Airlines;\N;NULL;FLF;FRIEND AIR;Uganda;N
21827;Froggy Corporate Aviation;\N;NULL;FGY;NULL;Australia;N
21828;Frontier Airlines;\N;F9;FFT;FRONTIER FLIGHT;United States;Y
21829;Frontier Commuter;\N;NULL;ITR;OUT BACK;United States;N
21830;Frontier Flying Service;\N;2F;FTA;FRONTIER-AIR;United States;Y
21831;Frontier Guard;\N;NULL;FNG;FINNGUARD;Finland;N
21832;Fujairah Aviation Centre;\N;NULL;FUJ;FUJAIRAH;United Arab Emirates;N
21833;Fujian Airlines;\N;NULL;CFJ;FUJIAN;China;N
21834;Full Express;\N;NULL;GAX;GRAND AIRE;United States;N
21835;Fumigacion Aerea Andaluza;\N;NULL;FAM;FAASA;Spain;N
21836;Fun Flying Thai Air Service;\N;NULL;FFY;FUN FLYING;Thailand;N
21837;Fundaci?? Rego;\N;NULL;ROG;REGO;Spain;N
21838;Funtshi Aviation Service;\N;NULL;FUN;FUNTSHI;Democratic Republic of the Congo;N
21839;Futura Gael;\N;NULL;FGL;Applewood;Ireland;N
21840;Futura International Airways;\N;FH;FUA;FUTURA;Spain;N
21841;G & L Aviation;\N;NULL;GML;GEEANDEL;South Africa;N
21842;G5 Executive;\N;NULL;EXH;BATMAN;Germany;N
21843;GAK/Mitchell Aero;\N;NULL;MTA;GAK AVIATION;United States;N
21844;GATSA;\N;NULL;GGS;GATSA;Mexico;N
21845;GB Airlink;\N;NULL;GBX;ISLAND TIGER;United States;N
21846;GB Airways;\N;GT;GBL;GEEBEE AIRWAYS;United Kingdom;Y
21847;GCS Air Service;\N;NULL;GCS;GALION;United States;N
21848;GEC Marconi Avionics;\N;NULL;FFU;FERRANTI;United Kingdom;N
21849;GECAS;\N;NULL;GCC;GECAS;Ireland;N
21850;GENSA;\N;NULL;GEN;GENSA-BRASIL;Brazil;N
21851;GETRA;\N;NULL;GET;GETRA;Equatorial Guinea;N
21852;GFW Aviation;\N;NULL;GFW;NULL;Australia;N
21853;GH Stansted Limited;\N;NULL;GHI;NULL;United Kingdom;N
21854;GM Helicopters;\N;NULL;GMG;GEE-EM HELICOPTERS;Latvia;N
21855;GP Express Airlines;\N;NULL;GPE;REGIONAL EXPRESS;United States;N
21856;GPM Aeroservicio;\N;NULL;GPR;GPM AEROSERVICIO;Mexico;N
21857;GR-Avia;\N;NULL;GIB;GRAVIA;Guinea;N
21858;GST Aero Aircompany;\N;NULL;BMK;MURAT;Kazakhstan;N
21859;GTA Air;\N;NULL;GTX;BIG-DEE;United States;N
21860;Ga-Ma Helicoptere;\N;NULL;GAH;GAMHELICO;France;N
21861;Gabon Express;\N;NULL;GBE;GABEX;Gabon;N
21862;Gabon-Air-Transport;\N;NULL;GRT;NULL;Gabon;N
21863;Gacela Air Cargo;\N;NULL;GIG;GACELA AIR;Mexico;N
21864;Gail Force Express;\N;NULL;GFC;GAIL FORCE;United States;N
21865;Gain Jet Aviation;\N;NULL;GNJ;HERCULES JET;Greece;N
21866;Galair International;\N;NULL;SWF;GALAIR;United Kingdom;N
21867;Galaircervis;\N;NULL;GLS;GALS;Ukraine;N
21868;Galaxy Air;\N;7O;GAL;GALAXY;Kyrgyzstan;N
21869;Galaxy Airlines;\N;NULL;GXY;GALAX;Japan;N
21870;Galena Air Service;\N;NULL;GAS;GALENA AIR SERVICE;United States;N
21871;Galileo International;\N;1G;NULL;NULL;United States;N
21872;Gama Aviation;\N;NULL;GMA;GAMA;United Kingdom;N
21873;Gambia International Airlines;\N;GC;GNR;GAMBIA INTERNATIONAL;Gambia;N
21874;Gambia New Millennium Air;\N;NULL;NML;NEWMILL;Gambia;N
21875;Gamisa Aviacion;\N;NULL;GMJ;GAMISA;Spain;N
21876;Gandalf Airlines;\N;G7;GNF;Gandalf;Italy;N
21877;Gander Aviation;\N;NULL;GAN;GANAIR;Canada;N
21878;Garden State Airlines;\N;NULL;GSA;GARDEN STATE;United States;N
21879;Garrison Aviation;\N;NULL;AHM;AIR HURON;Canada;N
21880;Garuda Indonesia;\N;GA;GIA;INDONESIA;Indonesia;Y
21881;Gatari Hutama Air Services;\N;NULL;GHS;GATARI;Indonesia;N
21882;Gauteng Air Cargo;\N;NULL;EGO;GAUTENG;South Africa;N
21883;Gavina;\N;NULL;GVN;GAVINA;Spain;N
21884;Gazpromavia;\N;4G;GZP;GAZPROMAVIA;Russia;Y
21885;Geesair;\N;NULL;GEE;GEESAIR;Canada;N
21886;Gemini Air Cargo;\N;GR;GCO;GEMINI;United States;N
21887;Gendall Air;\N;NULL;GAB;GENDALL;Canada;N
21888;Gendarmerie Belge;\N;NULL;GDB;BELGIAN GENERMERIE;Belgium;N
21889;Gendarmie Nationale;\N;NULL;FGN;FRANCE GENDARME;France;N
21890;General Aerospace;\N;NULL;SWK;SKYWALKER;Canada;N
21891;General Airways;\N;NULL;GWS;GENAIR;South Africa;N
21892;General Aviation;\N;NULL;GNZ;GONZO;Poland;N
21893;General Aviation Flying Services;\N;NULL;GTH;GOTHAM;United States;N
21894;General Aviation Terminal;\N;NULL;XGA;NULL;Canada;N
21895;General Motors;\N;NULL;GMC;GENERAL MOTORS;United States;N
21896;Genex;\N;NULL;GNX;NULL;Belarus;N
21897;Geographic Air Surveys;\N;NULL;GSL;SURVEY-CANADA;Canada;N
21898;Georgian Airways;\N;A9;TGZ;TAMAZI;Georgia;Y
21899;Georgian Aviation Federation;\N;NULL;FGA;GEORGIA FED;Georgia;N
21900;Georgian Cargo Airlines Africa;\N;NULL;GGF;GEORGIAN AFRICA;Senegal;N
21901;Georgian National Airlines;\N;QB;GFG;NATIONAL;Georgia;Y
21902;DLR;\N;NULL;GPL;GERMAN POLAR;Germany;N
21903;German Air Force;\N;NULL;GAF;GERMAN AIR FORCE;Germany;N
21904;German Army;\N;NULL;GAM;GERMAN ARMY;Germany;N
21905;German Navy;\N;NULL;GNY;GERMAN NAVY;Germany;N
21906;German Sky Airlines;\N;NULL;GHY;GERMAN SKY;Germany;N
21907;Germania;\N;ST;GMI;GERMANIA;Germany;Y
21908;Germanwings;\N;4U;GWI;GERMAN WINGS;Germany;Y
21909;Gerry's Dnata;\N;NULL;GDN;NULL;Pakistan;N
21910;Gesekkschaft Fur Flugzieldarstellung;\N;NULL;GFD;KITE;Germany;N
21911;Gestair;\N;GP;GES;GESTAIR;Spain;N
21912;Gestar;\N;NULL;GTR;STAR GESTAR;Chile;N
21913;Gestion Aerea Ajecutiva;\N;NULL;GJT;BANJET;Spain;N
21914;Ghadames Air Transport;\N;NULL;GHT;NULL;Libya;N
21915;Ghana Airways;\N;NULL;GHA;GHANA;Ghana;N
21916;Ghana International Airlines;\N;G0;GHB;GHANA AIRLINES;Ghana;Y
21917;Gibson Aviation;\N;NULL;NTC;NIGHT CHASE;United States;N
21918;Global Air Charter;\N;NULL;RPS;RESPONSE;United States;N
21919;Global Air Operations;\N;NULL;GAG;GLOBAL AIRGROUP;Comoros;N
21920;Global Air Services Nigeria;\N;NULL;GBS;GLOBAL SERVE;Nigeria;N
21921;Global Aircargo;\N;NULL;GLC;NULL;Bahrain;N
21922;Global Airways;\N;NULL;BSP;NULL;Democratic Republic of Congo;N
21923;Global Aviation Operations;\N;NULL;GBB;GLOBE;South Africa;N
21924;Global Aviation and Services Group;\N;NULL;GAK;AVIAGROUP;Libya;N
21925;Global Georgian Airways;\N;NULL;GGZ;GLOBAL GEORGIAN;Georgia;N
21926;Global Jet Austria;\N;NULL;GLJ;GLOBAL AUSTRIA;Austria;N
21927;Global Jet Corporation;\N;NULL;NSM;THUNDERCLOUD;United States;N
21928;Global Jet Luxembourg;\N;NULL;SVW;SILVER ARROWS;Luxembourg;N
21929;Global Sky Aircharter;\N;NULL;GSK;GLOBAL SKY;United States;N
21930;Global Supply Systems;\N;NULL;GSS;JET LIFT;United Kingdom;N
21931;Global System;\N;NULL;XGS;NULL;United States;N
21932;Global Weather Dynamics;\N;NULL;XGW;NULL;United States;N
21933;Global Wings;\N;NULL;GLW;NULL;Japan;N
21934;Globe Jet;\N;NULL;GJA;NULL;Lebanon;N
21935;Go Air;\N;G8;GOW;GOAIR;India;Y
21936;Go One Airways;\N;GK;NULL;NULL;United Kingdom;N
21937;GoJet Airlines;\N;G7;GJS;GATEWAY;United States;Y
21938;Gobierno De Guinea Ecuatorial;\N;NULL;GGE;NULL;Equatorial Guinea;N
21939;Gof-Air;\N;NULL;GOF;GOF-AIR;Mexico;N
21940;Gofir;\N;NULL;GOI;SWISS HAWK;Switzerland;N
21941;Gol Transportes A?®reos;\N;G3;GLO;GOL TRANSPORTE;Brazil;Y
21942;Gold Belt Air Transport;\N;NULL;GBT;GOLD BELT;Canada;N
21943;GoldAir;\N;NULL;GDA;AIR PARTNER;United Kingdom;N
21944;Goldeck-Flug;\N;NULL;GDK;GOLDECK FLUG;Austria;N
21945;Golden Air;\N;DC;GAO;GOLDEN;Sweden;Y
21946;Golden Airlines;\N;NULL;GDD;GOLDEN AIRLINES;United States;N
21947;Golden Pacific Airlines;\N;NULL;GPA;GOLDEN PAC;United States;N
21948;Golden Rule Airlines;\N;NULL;GRS;GOLDEN RULE;Kyrgyzstan;N
21949;Golden Star Air Cargo;\N;NULL;GLD;GOLDEN STAR;Sudan;N
21950;Goldfields Air Services;\N;NULL;GOS;NULL;Australia;N
21951;Golfe Air Quebec;\N;NULL;GAQ;GOLFAIR;Canada;N
21952;Goliaf Air;\N;NULL;GLE;GOLIAF AIR;Sao Tome and Principe;N
21953;Gomel Airlines;\N;NULL;GOM;GOMEL;Belarus;N
21954;Goodridge (UK) Limited;\N;NULL;RDR;RED STAR;United Kingdom;N
21955;Gorkha Airlines;\N;G1;IKA;GORKHA AIRLINES;Nepal;N
21956;Gorlitsa Airlines;\N;NULL;GOR;GORLITSA;Ukraine;N
21957;Government Flying Service;\N;NULL;HKG;HONGKONG GOVERNMENT;Hong Kong SAR of China;N
21958;Government of Zambia Communications Flight;\N;NULL;GRZ;COM FLIGHT;Zambia;N
21959;Grampian Flight Centre;\N;NULL;HLD;GRANITE;United Kingdom;N
21960;Granada Aviacion;\N;NULL;GAV;GRANAVI;Spain;N
21961;Grand Aire Express;\N;NULL;GAE;GRAND EXPRESS;United States;N
21962;Grand Airways;\N;NULL;GND;GRAND VEGAS;United States;N
21963;Grand Canyon Airlines;\N;NULL;CVU;CANYON VIEW;United States;N
21964;Grant Aviation;\N;GS;GUN;HOOT;United States;N
21965;Grantex Aviation;\N;NULL;LMK;LANDMARK;United Kingdom;N
21966;Great American Airways;\N;NULL;GRA;GREAT AMERICAN;United States;N
21967;Great Lakes Airlines;\N;ZK;GLA;LAKES AIR;United States;Y
21968;Great Lakes Airways (Uganda);\N;NULL;GLU;LAKES CARGO;Uganda;N
21969;Great Plains Airlines;\N;NULL;GRP;GREAT PLAINS;United States;N
21970;Great Wall Airlines;\N;IJ;GWL;GREAT WALL;China;N
21971;Great Western Air;\N;NULL;GWA;G-W AIR;United States;N
21972;Hellenic Air Force;\N;NULL;HAF;HELLENIC AIR FORCE;Greece;N
21973;Greek Navy;\N;NULL;HNA;HELLENIC NAVY;Greece;N
21974;Griffin Aviation;\N;NULL;GFF;GRIFFIN AIR;Cyprus;N
21975;Grixona;\N;NULL;GXA;GRIXONA;Moldova;N
21976;Grizodubova Air Company;\N;NULL;GZD;GRIZODUBOVA AIR;Russia;N
21977;Grossmann Air Service;\N;NULL;HTG;GROSSMANN;Austria;N
21978;Grossmann Jet Service;\N;NULL;GSJ;GROSSJET;Czech Republic;N
21979;Ground Handling Service de Mexico;\N;NULL;GHV;GROUND HANDLING;Mexico;N
21980;Grup Air-Med;\N;NULL;GPM;GRUPOMED;Spain;N
21981;Grupo De Aviacion Ejecutiva;\N;NULL;EJC;GRUPOEJECUTIVA;Mexico;N
21982;Grupo TACA;TACA;TA;TAT;TACA-COSTARICA;Costa Rica;Y
21983;Grupo Vuelos Mediterraneo;\N;NULL;VMM;VUELOS MED;Spain;N
21984;Grupoaereo Monterrey;\N;NULL;GMT;GRUPOMONTERREY;Mexico;N
21985;Guard Systems;\N;NULL;GSY;GUARD AIR;Norway;N
21986;Guine Bissaur Airlines;\N;G6;BSR;BISSAU AIRLINES;Guinea-Bissau;N
21987;Guinea Airways;\N;NULL;GIJ;GUINEA AIRWAYS;Guinea;N
21988;Guinea Cargo;\N;NULL;GNC;GUINEA CARGO;Equatorial Guinea;N
21989;Guinee Airlines;\N;J9;GIF;GUINEE AIRLINES;Guinea;N
21990;Guinea Ecuatorial Airlines;\N;NULL;GEA;GEASA;Equatorial Guinea;N
21991;Guinee Paramount Airlines;\N;NULL;GIQ;GUIPAR;Guinea;N
21992;Guizhou Airlines;\N;NULL;CGH;GUIZHOU;China;N
21993;Guja;\N;NULL;GUS;GUJA;Mexico;N
21994;Gujarat Airways;\N;G8;GUJ;GUJARATAIR;India;N
21995;Gulf & Caribbean Cargo / Contract Air Cargo;\N;NULL;TSU;TRANSAUTO;United States;N
21996;Gulf African Airlines - Gambia;\N;NULL;GUF;GULF AFRICAN;NULL;N
21997;Gulf Air;\N;NULL;GFA;GULF AIR;Oman;Y
21998;Gulf Air Bahrain;\N;GF;GBA;GULF BAHRAIN;Bahrain;Y
21999;Gulf Air Inc;\N;NULL;GAT;GULF TRANS;United States;N
22000;Gulf Central Airlines;\N;NULL;GCN;GULF CENTRAL;United States;N
22001;Gulf Flite Center;\N;NULL;SFY;SKY FLITE;United States;N
22002;Gulf Pearl Air Lines;\N;NULL;GPC;AIR GULFPEARL;Libya;N
22003;Gulfstream Aerospace;\N;NULL;GLF;GULFSTREAM TEST;United States;N
22004;Gulfstream Airlines;\N;NULL;GFS;GULFSTAR;United States;N
22005;Gulfstream International Airlines;\N;NULL;GFT;GULF FLIGHT;United States;Y
22006;Gull Air;\N;NULL;GUL;GULL-AIR;United States;N
22007;Gum Air;\N;NULL;GUM;GUM AIR;Suriname;N
22008;Guneydogu Havacilik Isletmesi;\N;NULL;GDH;RISING SUN;Turkey;N
22009;Guyana Airways 2000;\N;GY;NULL;NULL;NULL;N
22010;Gwyn Aviation;\N;NULL;GWN;GWYN;United Kingdom;N
22011;HC Airlines;\N;NULL;HLA;HEAVYLIFT;United Kingdom;N
22012;HPM Investments;\N;NULL;HWD;FLITEWISE;United Kingdom;N
22013;HT Helikoptertransport;\N;NULL;KTR;COPTER TRANS;Sweden;N
22014;HTA Helicopteros;\N;NULL;AHT;HELIAPRA;Portugal;N
22015;Hadison Aviation;\N;NULL;FMS;HADI;United States;N
22016;Hageland Aviation Services;\N;H6;HAG;HAGELAND;United States;Y
22017;Hagondale Limited;\N;NULL;POW;AIRNET;United Kingdom;N
22018;Hahn Air;\N;HR;HHN;ROOSTER;Germany;N
22019;Hainan Airlines;\N;HU;CHH;HAINAN;China;Y
22020;Hainan Phoenix Information Systems;\N;1R;NULL;NULL;China;N
22021;Haiti Air Freight;\N;NULL;HLS;NULL;Haiti;N
22022;Haiti Ambassador Airlines;\N;2T;HAM;NULL;Haiti;Y
22023;Haiti International Air;\N;NULL;HTI;HAITI INTERNATIONAL;Haiti;N
22024;Haiti International Airline;\N;NULL;HRB;HAITI AIRLINE;Haiti;N
22025;Haiti National Airlines (HANA);\N;NULL;HNR;HANAIR;Haiti;N
22026;Haiti North Airline;\N;NULL;HTN;NULL;Haiti;N
22027;Haiti Trans Air;\N;NULL;HTC;HAITI TRANSAIR;Haiti;N
22028;Haitian Aviation Line;\N;NULL;HBC;HALISA;Haiti;N
22029;Hajvairy Airlines;\N;NULL;HAJ;HAJVAIRY;Pakistan;N
22030;Hak Air;\N;NULL;HKL;HAK AIRLINE;Nigeria;N
22031;Hala Air;\N;NULL;HLH;HALA AIR;Sudan;N
22032;Halcyon Air/Bissau Airways;\N;NULL;HCN;HALCYON;Guinea-Bissau;N
22033;Hamburg International;\N;4R;HHI;HAMBURG JET;Germany;Y
22034;Hamlin Jet;\N;NULL;HJL;BIZJET;United Kingdom;N
22035;Hamra Air;\N;NULL;HMM;HAMRA;United Arab Emirates;N
22036;Hand D Aviation;\N;NULL;WVA;WABASH VALLEY;United States;N
22037;Hangar 8;\N;NULL;HGR;HANG;United Kingdom;N
22038;Hangard Aviation;\N;NULL;HGD;HANGARD;Mongolia;N
22039;Hansung Airlines;\N;NULL;HAN;HANSUNG AIR;Republic of Korea;N
22040;TUIfly;\N;X3;HLX;YELLOW CAB;Germany;Y
22041;Hapagfly;\N;HF;HLF;HAPAG LLOYD;Germany;Y
22042;Harbor Airlines;\N;HB;HAR;HARBOR;United States;N
22043;Harmony Airways;\N;HQ;HMY;HARMONY;Canada;N
22044;Haughey Air;\N;NULL;NBR;NORBROOK;United Kingdom;N
22045;Haverfordwest Air Charter Services;\N;NULL;PYN;POYSTON;United Kingdom;N
22046;Havilah Air Services;\N;NULL;HAV;HAVILAH;Nigeria;N
22047;Hawaiian Airlines;\N;HA;HAL;HAWAIIAN;United States;Y
22048;Hawaiian Pacific Airlines;\N;HP;NULL;NULL;United States;N
22049;Hawk Air;\N;NULL;HKR;AIR HAW;Argentina;N
22050;Hawk De Mexico;\N;NULL;HMX;HAWK MEXICO;Mexico;N
22051;Hawkair;\N;BH;NULL;NULL;Canada;Y
22052;Hawkaire;\N;NULL;HKI;HAWKEYE;United States;N
22053;Hazelton Airlines;\N;NULL;HZL;HAZELTON;Australia;N
22054;Heavylift Cargo Airlines;\N;HN;HVY;HEAVY CARGO;Australia;N
22055;Heavylift International;\N;NULL;HVL;HEAVYLIFT INTERNATIONAL;United Arab Emirates;N
22056;Helcopteros De Cataluna;\N;NULL;HDC;HELICATALUNA;Spain;N
22057;Helenair (Barbados);\N;NULL;HCB;HELEN;Barbados;N
22058;Helenair Corporation;\N;NULL;HCL;HELENCORP;Saint Lucia;N
22059;Helenia Helicopter Service;\N;NULL;HHP;HELENIA;Denmark;N
22060;Heli Air Services;\N;NULL;HLR;HELI BULGARIA;Bulgaria;N
22061;Heli Ambulance Team;\N;NULL;ALJ;ALPIN HELI;Austria;N
22062;Heli Bernina;\N;NULL;HEB;HELIBERNINA;Switzerland;N
22063;Heli France;\N;8H;HFR;HELIFRANCE;France;Y
22064;Heli Hungary;\N;NULL;HYH;HELIHUNGARY;Hungary;N
22065;Heli Medwest De Mexico;\N;NULL;HLM;HELIMIDWEST;Mexico;N
22066;Heli Securite;\N;NULL;HLI;HELI SAINT-TROPEZ;France;N
22067;Heli Trip;\N;NULL;HTP;HELI TRIP;Mexico;N
22068;Heli Union Heli Prestations;\N;NULL;HLU;HELI UNION;France;N
22069;Heli-Air-Monaco;\N;NULL;MCM;HELI AIR;Monaco;N
22070;Heli-Holland;\N;NULL;HHE;HELI HOLLAND;Netherlands;N
22071;Heli-Iberica;\N;NULL;HRA;ERICA;Spain;N
22072;Heli-Iberica Fotogrametria;\N;NULL;HIF;HIFSA;Spain;N
22073;Heli-Inter Guyane;\N;NULL;HIG;INTER GUYANNE;France;N
22074;Heli-Link;\N;NULL;HLK;HELI-LINK;Switzerland;N
22075;Heliamerica De Mexico;\N;NULL;HMC;HELIAMERICA;Mexico;N
22076;Heliavia-Transporte Aereo;\N;NULL;HEA;HELIAVIA;Portugal;N
22077;Heliaviation Limited;\N;NULL;CDY;CADDY;United Kingdom;N
22078;Helibravo Aviacao;\N;NULL;HIB;HELIBRAVO;Portugal;N
22079;Helicap;\N;NULL;HLC;HELICAP;France;N
22080;Helicentre Coventry;\N;NULL;COV;HELICENTRE;United Kingdom;N
22081;Helicol;\N;NULL;HEL;HELICOL;Colombia;N
22082;Helicopter;\N;NULL;HCP;HELI CZECH;Czech Republic;N
22083;Helicopter & Aviation Services;\N;NULL;JKY;JOCKEY;United Kingdom;N
22084;Helicopter Training & Hire;\N;NULL;MVK;MAVRIK;United Kingdom;N
22085;Helicopteros Aero Personal;\N;NULL;HAP;HELIPERSONAL;Mexico;N
22086;Helicopteros Agroforestal;\N;NULL;HAA;AGROFORESTAL;Chile;N
22087;Helicopteros Internacionales;\N;NULL;HNT;HELICOP INTER;Mexico;N
22088;Helicopteros Y Vehiculos Nacionales Aereos;\N;NULL;HEN;HELINAC;Mexico;N
22089;Helicsa;\N;NULL;HHH;HELICSA;Spain;N
22090;Helijet;\N;JB;JBA;HELIJET;Canada;Y
22091;Helikopterdrift;\N;NULL;HDR;HELIDRIFT;Norway;N
22092;Helikopterservice Euro Air;\N;NULL;SCO;SWEDCOPTER;Sweden;N
22093;Heliocean;\N;NULL;OCE;HELIOCEAN;France;N
22094;Helios Airways;\N;ZU;HCY;HELIOS;Cyprus;N
22095;Helipistas;\N;NULL;HLP;HELIPISTAS;Spain;N
22096;Heliportugal;\N;NULL;HPL;HELIPORTUGAL;Portugal;N
22097;Heliservicio Campeche;\N;NULL;HEC;HELICAMPECHE;Mexico;N
22098;Helisul;\N;NULL;HSU;HELIS;Portugal;N
22099;Heliswiss;\N;NULL;HSI;HELISWISS;Switzerland;N
22100;Helitafe;\N;NULL;HLT;HELITAFE;Mexico;N
22101;Helitalia;\N;NULL;HIT;HELITALIA;Italy;N
22102;Helitaxi Ofavi;\N;NULL;OFA;OFAVI;Mexico;N
22103;Helitrans;\N;NULL;HTA;SCANBIRD;Norway;N
22104;Helitrans Air Service;\N;NULL;HTS;HELITRANS;United States;N
22105;Heliworks;\N;NULL;HLW;HELIWORKS;Chile;N
22106;Hellas Jet;\N;T4;HEJ;HELLAS JET;Greece;Y
22107;Hello;\N;HW;FHE;FLYHELLO;Switzerland;Y
22108;Helog;\N;NULL;HLG;HELOG;Switzerland;N
22109;Helvetic Airways;\N;2L;OAW;HELVETIC;Switzerland;Y
22110;Hemus Air;\N;DU;HMS;HEMUS AIR;Bulgaria;N
22111;Henebury Aviation;\N;NULL;HAC;NULL;Australia;N
22112;Heritiage Flight (Valley Air Services);\N;NULL;SSH;SNOWSHOE;United States;N
